Data.Carbohydrate,Data.Protein,Data.Fat.Total Lipid,Data.Kilocalories,Data.Fiber,Data.Sugar Total,Data.Major Minerals.Calcium,Data.Major Minerals.Iron,Data.Vitamins.Vitamin C,Data.Vitamins.Vitamin E,Data.Major Minerals.Sodium,Data.Cholesterol,Cluster,Description
26.01,11.34,10.95,248.0,2.299999952,3.039999962,104,1.53,0.6,0.66,658.0,28.0,3,"PIZZA HUT 14"" SUPER SUPREME PIZZA,REG CRUST"
32.58,11.91,9.51,264.0,1.700000048,4.019999981,177,2.14,0.0,0.83,535.0,21.0,3,"FST FD, PZZA CHN, 14"" PZZA, CHS TPPING, REG CRUST"
31.33,12.0,10.99,272.0,1.5,3.180000067,186,2.3,0.0,0.82,533.0,24.0,3,"FAST FD,PIZZA CHAIN,14"" PIZZA,CHS TOPPING,THICK CRUST"
26.54,14.17,15.68,304.0,2.0,3.079999924,300,0.83,0.1,1.29,581.0,35.0,3,"FAST FD,PIZZA CHAIN,14"" PIZZA,CHS TOPPING,THIN CRUST"
31.46,12.33,11.23,276.0,1.5,3.809999943,156,2.2,0.0,0.87,632.0,27.0,3,"FAST FD,PIZZA CHAIN,14"" PIZZA,PEPPERONI TOPPING,REG CRUST"
30.4,12.43,12.49,284.0,1.799999952,3.019999981,160,2.18,0.0,0.87,617.0,28.0,3,"FAST FD,PIZZA CHAIN,14"" PIZZA,PEPPERONI TOPPING,THICK CRUST"
25.38,11.02,10.9,244.0,2.200000048,3.730000019,120,1.86,0.1,0.86,589.0,27.0,3,"FAST FD,PIZZA CHAIN,14"" PIZZA,MEAT & VEG TOPPING,REG CRUST"
22.04,10.77,17.73,291.0,0.600000024,7.900000095,96,1.51,0.0,0.55,652.0,132.0,0,"Egg, Cheese and Sausage Griddle Cake Sandwich"
31.25,8.41,17.76,318.0,1.0,11.22999954,63,1.42,0.0,0.0,737.0,24.0,3,Sausage Griddle Cake Sandwich
26.19,12.03,13.19,272.0,0.800000012,9.56000042,109,1.65,1.8,0.53,752.0,147.0,0,"Egg, Cheese and Bacon Griddle Cake Sandwich"
17.83,17.23,18.08,303.0,0.200000003,0.0,20,0.6,0.0,0.0,767.0,40.0,0,"MCDONALD'S,CHICK SELECTS PREMIUM BREAST STRIPS"
17.22,14.97,18.07,291.0,0.800000012,0.0,14,0.91,1.2,0.0,632.0,44.0,0,"MCDONALD'S,CHICK MCNUGGETS"
36.93,1.55,1.22,165.0,1.299999952,34.31000137,11,0.4,0.0,1.07,910.0,0.0,3,"MCDONALD'S,BARBEQUE SAU"
3.49,1.11,52.03,468.0,0.0,3.450000048,29,0.25,0.0,3.42,708.0,21.0,2,"MCDONALD'S,CREAMY RANCH SAU"
86.44,0.09,0.0,351.0,0.0,65.5005000305,5,0.27,0.7,0.0,7.0,0.0,3,"MCDONALD'S,HONEY"
29.08,2.6,7.31,190.0,5.0,21.76000023,32,0.86,0.0,0.86,902.0,0.0,3,"MCDONALD'S,HOT MUSTARD SAU"
1.81,0.54,15.45,142.0,1.5,0.0,9,0.35,0.0,2.71,2030.410000000009,0.0,3,"MCDONALD'S,SPICY BUFFALO SAU"
39.38,0.66,1.09,170.0,0.0,35.79000092,6,0.64,1.2,0.71,557.0,0.0,3,"MCDONALD'S,SWT 'N SOUR SAU"
28.81,1.32,5.77,167.0,2.700000048,21.87999916,23,0.42,0.0,0.7,383.0,0.0,3,"MCDONALD'S,TANGY HONEY MUSTARD SAU"
43.77,6.16,16.0,344.0,2.0,2.960000038,76,2.73,0.0,1.18,974.0,0.0,3,"MCDONALD'S,BISCUIT,REG SIZE"
51.8,5.62,16.24,367.0,2.5,22.22999954,48,2.02,0.0,1.65,407.0,34.0,3,"MCDONALD'S,DELUXE WARM CINN ROLL"
26.3,2.26,16.46,262.0,2.799999952,0.059999999,14,0.57,1.7,0.0,548.0,0.0,3,"MCDONALD'S,HASH BROWNS"
1.85,15.06,14.69,193.0,0.0,0.25999999,66,2.08,0.0,1.46,192.0,357.02000000000044,0,"MCDONALD'S,SCRMBLD EGGS"
38.27,6.0,5.84,228.0,1.399999976,8.840000153,84,1.83,0.0,0.7,358.0,13.0,3,"MCDONALD'S,HOTCAKES (PLAIN)"
53.02,7.18,18.14,398.0,1.899999976,24.63999939,57,1.72,0.0,1.85,378.0,58.0,3,"MCDONALD'S,WARM CINN ROLL"
1.4,15.19,39.58,405.0,0.0,0.430000007,23,0.91,0.0,0.0,721.0,74.0,0,"MCDONALD'S,SAUSAGE PATTY"
43.62,3.07,15.66,323.0,2.0,17.25,19,1.99,32.3,1.94,199.0,0.0,3,"MCDONALD'S,BKD APPL PIE"
66.24,5.56,22.79,480.0,2.0,33.86000061,34,3.89,0.0,0.74,293.0,65.0,3,"MCDONALD'S,MCDONALDLAND CHOC CHIP COOKIES"
72.75,6.56,15.35,447.0,1.600000024,24.12999916,17,3.37,0.0,2.0,483.0,0.0,3,"MCDONALD'S,MCDONALDLAND COOKIES"
26.19,12.03,13.19,272.0,0.800000012,9.56000042,109,1.65,1.8,0.0,752.0,147.0,0,"MCDONALD'S,BACON,EGG & CHS MCGRIDDLES"
31.25,8.41,17.76,312.0,1.0,11.22999954,63,1.42,0.0,0.0,737.0,24.0,3,"MCDONALD'S,SAUSAGE MCGRIDDLES"
22.04,10.77,17.73,283.0,0.600000024,7.900000095,96,1.51,0.0,0.0,652.0,132.0,0,"MCDONALD'S,SAUSAGE,EGG & CHS MCGRIDDLES"
26.61,3.47,4.43,156.0,0.0,20.43000031,121,0.07,0.0,0.0,53.0,14.0,3,"MCDONALD'S,VANILLA TRIPLE THICK SHAKE"
27.87,3.69,4.51,163.0,0.200000003,23.62999916,122,0.54,0.0,0.0,71.0,14.0,3,"MCDONALD'S,CHOC TRIPLE THICK SHAKE"
26.79,3.51,4.43,158.0,0.0,23.77000046,122,0.09,0.4,0.0,49.0,14.0,3,"MCDONALD'S,STRAWBERRY TRIPLE THICK SHAKE"
26.36,4.24,4.86,162.0,0.100000001,19.48999977,129,0.35,0.0,0.03,67.0,15.0,3,"MCDONALD'S,VANILLA RED FAT ICE CRM CONE"
28.09,3.19,3.95,158.0,0.0,25.31999969,110,0.1,1.5,0.0,47.0,13.0,3,"MCDONALD'S,STRAWBERRY SUNDAE"
33.36,3.58,4.89,188.0,0.0,23.54000092,127,0.08,0.0,0.01,80.0,16.0,3,"MCDONALD'S,HOT CARAMEL SUNDAE"
30.05,4.14,5.91,186.0,0.400000006,26.88999939,139,0.83,0.0,0.19,94.0,13.0,3,"MCDONALD'S,HOT FUDGE SUNDAE"
16.23,28.04,52.91,640.0,18.79999924,4.150000095,46,1.45,0.0,8.24,0.0,0.0,2,"MCDONALD'S,PNUTS (FOR SUNDAES)"
26.82,4.02,6.46,177.0,0.200000003,24.37000084,135,0.27,0.0,0.08,54.0,16.0,3,"MCDONALD'S,MCFLURRY W/ M&M'S CANDIES"
25.55,3.97,5.66,165.0,0.100000001,21.19000053,129,0.61,0.0,0.09,75.0,15.0,3,"MCDONALD'S,MCFLURRY W/ OREO COOKIES"
21.39,11.54,15.15,262.0,1.100000024,1.25,180,1.63,0.8,0.19,675.0,153.0,0,"MCDONALD'S,SAUSAGE BURRITO"
17.5,10.16,19.37,285.0,1.100000024,0.930000007,51,1.74,0.4,0.0,549.0,173.0,0,"MCDONALD'S,BIG BRKFST"
12.1,0.0,0.0,48.0,0.0,9.199999809,62,0.1,99.01000000000022,0.08,0.0,0.0,3,"MCDONALD'S,APPL DIPPERS"
71.53,1.89,3.25,313.0,0.0,43.20999908,71,0.16,0.0,0.0,170.0,12.0,3,"MCDONALD'S,LOFAT CARAMEL SAU"
19.83,14.89,14.97,265.0,0.800000012,4.659999847,160,2.13,0.4,0.0,657.0,48.0,0,"MCDONALD'S,DOUBLE CHEESEBURGER"
14.43,16.96,16.22,262.0,1.0,3.49000001,106,2.18,0.6,0.0,476.0,57.0,0,"MCDONALD'S,DOUBLE QUARTER POUNDER W/ CHS"
15.49,1.69,14.45,196.0,0.300000012,7.789999962,50,0.2,0.5,0.0,709.0,13.0,3,"MCDONALD'S,NEWMAN'S OWN COBB DRSNG"
6.85,3.56,31.5,319.0,0.100000001,3.0,104,0.28,0.0,15.751900000000042,851.0,35.0,2,"MCDONALD'S,NEWMAN'S OWN CREAMY CAESAR DRSNG"
24.65,0.19,5.94,86.0,0.400000006,6.739999771,8,0.28,4.0,0.01,1562.0,0.0,3,"MCDONALD'S,NEWMAN'S OWN LOFAT BALSAMIC VINAIGRETTE"
16.75,2.62,26.57,313.0,0.300000012,6.570000172,77,0.25,0.8,0.0,954.0,32.0,3,"MCDONALD'S,NEWMAN'S OWN RANCH DRSNG"
21.01,12.79,11.57,234.0,1.700000048,3.700000048,124,2.14,0.4,0.0,454.0,35.0,3,"MCDONALD'S,BIG MAC (WITHOUT BIG MAC SAUCE)"
16.6,10.64,13.68,226.0,1.399999976,3.789999962,65,1.88,1.9,0.0,317.0,33.0,3,"MCDONALD'S,BIG 'N TASTY"
17.44,11.25,9.11,192.0,1.5,3.960000038,69,1.97,2.0,0.0,309.0,31.0,3,"MCDONALD'S,BIG 'N TASTY (WITHOUT MAYONNAISE)"
16.06,11.0,14.58,232.0,1.299999952,3.829999924,91,1.78,1.8,0.0,387.0,37.0,3,"MCDONALD'S,BIG 'N TASTY W/ CHS"
16.81,11.59,10.36,201.0,1.399999976,4.0,95,1.86,1.9,0.0,382.0,34.0,3,"MCDONALD'S,BIG 'N TASTY W/ CHS (WITHOUT MAYONNAISE)"
30.95,11.08,8.46,240.0,1.399999976,4.159999847,96,1.78,0.9,0.0,571.0,22.0,3,"MCDONALD'S,MCCHICKEN SNDWCH (WITHOUT MAYONNAISE)"
20.54,12.65,9.11,215.0,1.100000024,2.00999999,198,2.15,1.2,0.59,619.0,165.0,0,"MCDONALD'S,EGG MCMUFFIN"
24.52,12.66,21.06,333.0,1.399999976,1.929999948,224,2.04,0.0,0.28,693.0,39.0,0,"MCDONALD'S,SAUSAGE MCMUFFIN"
17.28,12.59,17.83,274.0,0.899999976,1.570000052,172,1.97,0.0,0.5,572.0,154.0,0,"MCDONALD'S,SAUSAGE MCMUFFIN W/ EGG"
22.26,13.45,18.77,304.0,0.899999976,2.180000067,109,2.13,2.1,0.0,863.0,167.0,0,"MCDONALD'S,BACON EGG & CHS BISCUIT"
27.2,9.62,25.4,376.0,1.200000048,1.970000029,55,2.01,0.0,0.75,875.0,29.0,3,"MCDONALD'S,SAUSAGE BISCUIT"
19.28,11.27,22.26,311.0,0.800000012,1.429999948,58,2.03,0.0,0.98,664.0,152.0,0,"MCDONALD'S,SAUSAGE BISCUIT W/ EGG"
29.48,7.56,15.23,285.0,1.0,9.880000114,50,1.5,0.2,0.0,437.0,109.0,0,"MCDONALD'S,DELUXE BRKFST,W/ SYRUP & MARGARINE"
38.79,5.87,13.21,294.0,0.800000012,17.29999924,51,1.22,0.0,0.0,354.0,19.0,3,"MCDONALD'S,HOTCAKES & SAUSAGE"
46.08,4.05,8.06,272.0,0.899999976,20.57999992,57,1.28,0.0,0.0,283.0,9.0,3,"MCDONALD'S,HOTCAKES (WITH 2 PATS MARGARINE & SYRUP)"
26.12,0.45,0.77,111.0,0.0,17.21999931,64,0.11,99.01000000000022,0.06,40.0,3.0,3,"MCDONALD'S,APPL DIPPERS W/ LOFAT CARAMEL SAU"
16.6,1.81,5.05,118.0,0.0,12.44999981,65,0.34,99.01000000000022,0.0,32.0,2.0,3,"MCDONALD'S,FRUIT & WALNUT SALAD"
3.67,9.82,2.04,71.0,1.100000024,1.610000014,64,0.61,10.6,0.0,285.0,24.0,3,"MCDONALD'S,CAESAR SALAD W/ GRILLED CHICK"
6.2,8.32,5.31,104.0,1.100000024,1.470000029,61,0.57,10.0,0.0,267.0,18.0,3,"MCDONALD'S,CAESAR SALAD W/ CRISPY CHICK"
4.28,3.18,2.05,44.0,1.600000024,2.079999924,86,0.61,14.1,0.0,83.0,5.0,3,"MCDONALD'S,CAESAR SALAD WO/ CHICK"
3.64,10.28,3.14,81.0,1.0,1.730000019,48,0.65,10.2,0.0,313.0,28.0,3,"MCDONALD'S,BACON RANCH SALAD W/ GRILLED CHICK"
6.08,8.82,6.3,110.0,1.0,1.529999971,46,0.61,9.7,0.0,295.0,22.0,3,MCDONALD'S BACON RANCH SALAD W/ CRISPY CHICK
4.2,4.14,3.64,61.0,1.5,2.140000105,63,0.67,13.5,0.0,132.0,12.0,3,"MCDONALD'S,BACON RANCH SALAD WO/ CHICK"
4.3,1.03,0.19,20.0,1.600000024,2.24000001,24,0.65,15.7,0.0,12.0,0.0,3,"MCDONALD'S,SIDE SALAD"
20.72,2.73,1.3,105.0,1.0,12.82999992,86,0.45,13.9,0.0,58.0,5.0,3,"MCDONALD'S,FRUIT 'N YOGURT PARFAIT"
17.67,2.47,1.13,90.0,0.899999976,11.89999962,87,0.36,14.5,0.0,38.0,5.0,3,"MCDONALD'S,FRUIT 'N YOGURT PARFAIT (WITHOUT GRANOLA)"
31.08,12.47,7.62,243.0,1.0,4.269999981,128,1.64,0.1,0.0,464.0,25.0,3,"MCDONALD'S,FILET-O-FISH (WITHOUT TARTAR SAUCE)"
17.65,12.31,22.48,322.0,0.699999988,2.859999895,168,1.7,0.0,1.05,687.0,120.0,0,"BURGER KING,CROISSAN'WICH W/ SAUSAGE,EGG & CHS"
23.0,13.73,25.45,376.0,0.699999988,3.359999895,107,1.87,0.0,0.98,782.0,43.0,0,"BURGER KING,CROISSAN'WICH W/ SAUSAGE & CHS"
24.79,10.35,15.78,283.0,0.699999988,4.03000021,231,1.9,0.0,1.11,650.0,139.0,0,"BURGER KING,CROISSAN'WICH W/ EGG & CHS"
41.21,6.0,17.74,349.0,1.399999976,9.890000343,53,1.92,0.0,0.88,428.0,0.0,3,"BURGER KING,FRENCH TOAST STKS"
34.55,2.87,24.35,369.0,2.900000095,0.270000011,16,0.69,1.6,1.11,511.0,0.0,3,"BURGER KING,HASH BROWN ROUNDS"
53.38,7.02,17.95,403.0,2.200000048,17.97999954,54,2.55,0.0,1.11,554.0,21.0,3,"FAST FOODS,MINIATURE CINN ROLLS"
13.74,13.94,15.66,252.0,1.399999976,3.519999981,35,2.8,0.2,0.69,289.0,46.0,0,"FAST FOODS,HAMBURGER; DOUBLE,LRG PATY; W/ CONDMNT,VEG & MAYO"
17.33,11.34,12.37,226.0,1.5,4.0,46,2.99,0.9,0.15,342.0,33.0,3,"FT FDS, HAMBRGER; SIN, LRG PATTY; W/ CONDMNTS, VEG, MAYO"
22.14,15.68,11.6,256.0,1.100000024,0.0,87,1.73,0.3,0.06,374.0,40.0,0,"FAST FOODS,HAMBURGER; SINGLE,LRG PATTY; W/ CONDMNT"
22.69,12.17,13.3,259.0,1.399999976,0.0,103,2.07,0.3,0.09,386.0,32.0,3,"FAST FOODS,HMBURGR; SNG,REG PTTY; DBL BN W/ CNDMNT & SPL SAU"
19.83,14.89,14.97,274.0,0.800000012,4.659999847,160,2.13,0.4,0.0,657.0,48.0,0,"FAST FOODS,CHEESEBURGER; DOUBLE,REG PATTY; W/ CONDMNT"
14.43,16.96,16.22,272.0,1.0,3.49000001,106,2.18,0.6,0.0,480.0,57.0,0,"FAST FOODS,CHEESEBURGER; DOUBLE,LRG PATTY; W/ CONDMNT"
15.45,13.03,13.46,235.0,1.200000048,4.510000229,78,2.17,0.4,0.08,465.0,37.0,0,"FAST FDS,CHSEBURGER;SINGLE,LRG PATTY; W/ CONDMNT,VEG & MAYO"
19.72,15.21,14.4,269.0,1.200000048,3.599999905,179,1.02,0.3,0.2,591.0,48.0,0,"FAST FOODS,CHEESEBURGER; SINGLE,LRG PATTY; W/ CONDMNT"
12.62,15.5,15.63,253.0,1.299999952,3.609999895,68,4.12,0.5,0.06,405.0,49.0,0,"FAST FDS,CHSEBURGER; DOUBLE,LRG PATTY; W/ CONDMNT,VEG & MAYO"
21.53,11.94,14.1,261.0,1.399999976,3.25999999,127,1.4,0.3,0.06,485.0,36.0,3,"FAST FOODS,CHSBURGR; DBL,RG PTTY; DBL BN W/ CNDMNT & SPL SAU"
17.79,17.29,16.59,290.0,1.899999976,0.100000001,15,0.62,1.0,1.17,717.0,50.0,0,"FAST FOODS,CHICK TENDERS"
22.28,14.16,4.29,183.0,1.399999976,5.010000229,37,1.48,3.2,0.53,540.0,34.0,3,"MCDONALD'S,PREMIUM GRILLED CHICK CLASSIC SNDWCH"
25.46,12.08,8.68,228.0,1.399999976,5.369999886,34,1.42,2.5,0.0,512.0,26.0,3,"MCDONALD'S,PREMIUM CRISPY CHICK CLASSIC SNDWCH"
19.87,17.19,8.05,221.0,1.200000048,4.679999828,95,1.37,4.4,0.0,630.0,46.0,0,"MCDONALD'S,PREMIUM GRILLED CHICK CLUB SNDWCH"
22.61,15.38,11.76,250.0,1.200000048,4.989999771,92,1.32,3.8,0.0,605.0,38.0,0,"MCDONALD'S,PREMIUM CRISPY CHICK CLUB SNDWCH"
21.91,16.7,5.41,204.0,1.399999976,5.199999809,38,1.48,4.9,0.0,666.0,38.0,0,"MCDONALD'S,PREMIUM GRILLED CHICK RANCH BLT SNDWCH"
24.93,14.7,9.55,244.0,1.399999976,5.53000021,35,1.42,4.3,0.0,637.0,30.0,3,"MCDONALD'S,PREMIUM CRISPY CHICK RANCH BLT SNDWCH"
44.36,9.26,7.87,285.0,2.599999905,2.569999933,292,3.19,0.0,0.44,485.0,0.0,3,"MCDONALD'S,ENG MUFFIN"
27.43,13.97,9.68,253.0,0.200000003,3.650000095,97,2.17,0.0,0.61,659.0,127.0,0,"FAST FOODS,BAGEL,W/ HAM,EGG,& CHS"
22.64,12.98,16.97,295.0,0.200000003,2.869999886,94,1.77,0.5,0.64,550.0,133.0,0,"FAST FOODS,BAGEL,W/ EGG,SAUSAGE PATTY,CHS,& CONDMNT"
22.99,15.95,14.07,282.0,0.200000003,2.970000029,93,2.06,0.0,0.55,530.0,130.0,0,"FAST FOODS,BAGEL,W/ BRKFST STEAK,EGG,CHS,& CONDMNT"
26.82,4.02,6.46,182.0,0.200000003,24.37000084,135,0.27,0.9,0.08,54.0,16.0,3,"LIGHT ICE CRM,SOFT SERVE,BLENDED W/ MILK CHOC CANDIES"
25.55,3.97,5.66,169.0,0.100000001,21.19000053,129,0.61,0.8,0.09,75.0,15.0,3,"LIGHT ICE CRM,SOFT SERVE,BLENDED W/ COOKIE PIECES"
35.06,4.03,16.2,302.0,2.799999952,0.0,24,1.11,1.1,0.0,668.0,10.0,3,"POPEYES,BATTER FRIES,ANALYZED PRIOR TO DECEMBER 2006"
41.88,5.73,23.31,400.0,1.700000048,2.950000048,109,2.23,0.0,0.0,759.0,2.0,3,"POPEYES,BISCUIT,ANALYZED PRIOR TO NOVEMBER 2006"
14.12,0.98,11.18,161.0,1.700000048,10.82999992,31,0.23,14.7,0.0,218.0,7.0,3,"POPEYES,COLESLAW"
19.31,19.2,13.01,271.0,0.800000012,0.0,12,0.91,0.0,0.0,922.0,52.0,0,"POPEYES,MILD CHICK STRIPS,ANALYZED 2006"
18.52,19.61,11.2,253.0,1.200000048,0.0,12,1.01,0.0,0.0,997.0,53.0,0,"POPEYES,SPICY CHICK STRIPS,ANALYZED 2006"
42.51,7.25,17.45,356.0,1.5,3.220000029,60,2.82,0.0,1.36,1053.0,1.0,3,"KENTUCKY FRIED CHICK,BISCUIT,ANALYZED PRIOR TO JANUARY 2007"
15.65,0.91,8.64,144.0,2.0,13.53999996,28,0.21,14.6,0.54,189.0,2.0,3,"KENTUCKY FRIED CHICK,COLESLAW"
13.72,20.47,15.26,274.0,1.399999976,0.0,25,0.69,0.0,0.9,948.0,51.0,0,"KENTUCKY FRIED CHICK,CRISPY CHICK STRIPS,ANALYZED 2007"
21.3,18.03,22.64,361.0,1.0,0.0,32,1.42,0.0,1.32,1140.0,40.0,0,"KENTUCKY FRIED CHICK,POPCORN CHICK,ANALYZED PRIOR 2007"
33.55,4.05,14.77,283.0,3.099999905,0.0,26,1.06,0.0,0.85,757.0,0.0,3,"KENTUCKY FRIED CHICK,POTATO WEDGES,ANALYZED PRIOR 2007"
17.25,12.17,29.01,379.0,1.299999952,0.0,59,0.79,0.0,0.0,860.0,70.0,0,"KENTUCKY FRIED CHICK,FRIED CHICK,ORIGINAL RECPE,SKN & BRDING"
0.0,29.46,5.85,171.0,0.0,0.0,19,0.51,0.0,0.0,469.0,87.0,0,"KENTUCKY FRIED CHICK,ORIGINAL RECIPE,BREAST,MEAT ONLY"
0.49,26.92,8.63,187.0,0.0,0.0,16,1.04,0.0,0.0,524.0,137.0,0,"KENTUCKY FRIED CHICK,ORIGINAL RECIPE,DRUMSTK,MEAT ONLY"
0.28,23.3,10.82,192.0,0.0,0.0,20,0.93,0.0,0.0,541.0,118.0,0,"KENTUCKY FRIED CHICK,ORIGINAL RECIPE,THIGH,MEAT ONLY"
1.93,30.67,11.36,233.0,0.0,0.0,29,0.86,0.0,0.0,683.0,134.0,0,"KENTUCKY FRIED CHICK,ORIGINAL RECIPE,WING,MEAT ONLY"
21.66,10.84,37.02,463.0,1.5,0.0,41,0.67,0.0,0.0,828.0,59.0,0,"KENTUCKY FRIED CHICK,FRIED CHICK,EX CRISPY,SKN & BRDING"
0.15,29.47,5.32,166.0,0.0,0.0,20,0.51,0.0,0.0,477.0,87.0,0,"KENTUCKY FRIED CHICK,EX CRISPY,BREAST,MEAT ONLY"
0.89,26.75,8.53,187.0,0.0,0.0,16,1.05,0.0,0.0,526.0,137.0,0,"KENTUCKY FRIED CHICK,EX CRISPY,DRUMSTK,MEAT ONLY"
1.18,23.5,9.93,188.0,0.0,0.0,21,0.96,0.0,0.0,558.0,118.0,0,"KENTUCKY FRIED CHICK,EX CRISPY,THIGH,MEAT ONLY"
4.34,30.05,13.84,262.0,0.0,0.0,30,0.89,0.0,0.0,714.0,146.0,0,"KENTUCKY FRIED CHICK,EX CRISPY,WING,MEAT ONLY"
5.29,24.15,12.96,234.0,0.400000006,0.0,31,0.59,0.0,0.0,589.0,82.0,0,"KENTUCKY FRIED CHICK,ORIGINAL RECIPE,BREAST,MEAT & SKN"
5.53,22.48,14.77,245.0,0.400000006,0.0,29,0.97,0.0,0.0,625.0,117.0,0,"KENTUCKY FRIED CHICK,ORIGINAL RECIPE,DRUMSTK,MEAT & SKN"
7.02,18.88,18.04,266.0,0.5,0.0,36,0.88,0.0,0.0,667.0,99.0,0,"KENTUCKY FRIED CHICK,ORIGINAL RECIPE,THIGH,MEAT & SKN"
8.04,23.29,18.4,291.0,0.5,0.0,41,0.83,0.0,0.0,754.0,109.0,0,"KENTUCKY FRIED CHICK,ORIGINAL RECIPE,WING,MEAT & SKN"
8.09,22.6,17.02,276.0,0.600000024,0.0,27,0.57,0.0,0.0,607.0,76.0,0,"KENTUCKY FRIED CHICK,FRIED CHICK,EX CRISPY,BREAST,MEAT & SKN"
8.22,21.13,18.59,285.0,0.5,0.0,25,0.91,0.0,0.0,632.0,109.0,0,"KENTUCKY FRIED CHICK,FRIED CHICK,EX CRISPY,DRUMSTK,MEAT & SK"
10.54,17.71,22.31,314.0,0.699999988,0.0,30,0.83,0.0,0.0,682.0,91.0,0,"KENTUCKY FRIED CHICK,FRIED CHICK,EX CRISPY,THIGH,MEAT & SKN"
12.03,21.52,24.13,351.0,0.699999988,0.0,35,0.79,0.0,0.0,765.0,107.0,0,"KENTUCKY FRIED CHICK,FRIED CHICK,EX CRISPY,WING,MEAT & SKN"
0.99,29.11,5.32,168.0,0.0,0.0,22,0.53,0.0,0.0,414.0,108.0,0,"POPEYES,FRIED CHICK,MILD,BREAST,MEAT ONLY,SKN"
1.18,26.22,7.66,179.0,0.0,0.0,16,1.06,0.0,0.0,478.0,127.0,0,"POPEYES,FRIED CHICK,MILD,DRUMSTK,MEAT ONLY"
20.85,12.02,33.88,436.0,1.100000024,0.0,25,1.06,0.0,0.0,738.0,81.0,0,"POPEYES,FRIED CHICK,MILD,SKN & BREADING"
0.6,24.2,11.5,203.0,0.0,0.0,15,1.01,0.0,0.0,474.0,131.0,0,"POPEYES,FRIED CHICK,MILD,THIGH,MEAT ONLY"
3.11,29.39,12.06,239.0,0.0,0.0,31,0.94,0.0,0.0,633.0,132.0,0,"POPEYES,FRIED CHICK,MILD,WING,MEAT ONLY,SKN"
0.25,29.04,5.42,166.0,0.0,0.0,21,0.51,0.0,0.0,400.0,105.0,0,"POPEYES,FRIED CHICK,SPICY,BREAST,MEAT ONLY"
0.33,26.33,8.97,187.0,0.0,0.0,15,1.02,0.0,0.0,460.0,128.0,0,"POPEYES,FRIED CHICK,SPICY,DRUMSTK,MEAT ONLY"
19.39,12.39,34.74,440.0,1.399999976,0.0,34,1.21,0.0,0.0,640.0,80.0,0,"POPEYES,FRIED CHICK,SPICY,SKN & BREADING"
0.52,24.21,11.29,201.0,0.0,0.0,15,0.99,0.0,0.0,466.0,129.0,0,"POPEYES,FRIED CHICK,SPICY,THIGH,MEAT ONLY,SKN & BREADING"
2.45,29.71,12.78,244.0,0.0,0.0,30,0.91,0.0,0.0,618.0,132.0,0,"POPEYES,FRIED CHICK,SPICY,WING,MEAT ONLY"
7.08,23.1,15.89,264.0,0.5,0.0,26,0.76,0.0,0.0,485.0,96.0,0,"POPEYES,FRIED CHICK,SPICY,BREAST,MEAT & SKN W/ BREADING"
5.49,22.55,15.95,256.0,0.400000006,0.0,20,1.07,0.0,0.0,509.0,115.0,0,"POPEYES,FRIED CHICK,SPICY,DRUMSTK,MEAT & SKN W/ BREADING"
8.79,19.03,21.56,305.0,0.600000024,0.0,23,1.09,0.0,0.0,543.0,108.0,0,"POPEYES,FRIED CHICK,SPICY,THIGH,MEAT & SKN W/ BREADING"
11.74,20.22,24.82,351.0,0.800000012,0.0,32,1.07,0.0,0.0,630.0,104.0,0,"POPEYES,FRIED CHICK,SPICY,WING,MEAT & SKN W/ BREADING"
8.14,22.96,15.6,265.0,0.400000006,0.0,23,0.72,0.0,0.0,530.0,98.0,0,"POPEYES,FRIED CHICK,MILD,BREAST,MEAT & SKN W/ BREADING"
9.54,20.19,18.81,288.0,0.5,0.0,20,1.06,0.0,0.0,588.0,108.0,0,"POPEYES,FRIED CHICK,MILD,DRUMSTK,MEAT & SKN W/ BREADING"
9.85,18.63,21.73,310.0,0.5,0.0,20,1.03,0.0,0.0,595.0,108.0,0,"POPEYES,FRIED CHICK,MILD,THIGH,MEAT & SKN W/ BREADING"
12.64,20.06,23.78,345.0,0.600000024,0.0,27,1.0,0.0,0.0,689.0,105.0,0,"POPEYES,FRIED CHICK,MILD,WING,MEAT & SKN W/ BREADING"
43.76,6.16,16.01,344.0,2.0,2.960000038,76,2.73,0.0,1.18,974.0,0.0,3,"MCDONALD'S,BISCUIT,LRG SIZE"
67.9,16.2,3.7,370.0,2.099999905,10.0,132,3.66,0.5,0.0,802.0,14.0,3,"KRAFT MACARONI & CHEESE DINNER ORIGINAL FLAVOR,UNPREP"
13.7,17.8,5.6,176.0,4.5,1.799999952,59,2.2,1.1,0.0,525.0,2.0,3,"MORNINGSTAR FARMS GARDEN VEGGIE PATTIES,FRZ,UNPREP"
12.3,19.7,1.3,132.0,3.5,4.099999905,23,1.5,0.0,0.0,1068.0,0.0,3,"MORNINGSTAR FARMS AMERICA'S ORIGINAL VEGGIE DOG,FRZ,UNPREP"
7.7,17.8,4.3,131.0,4.699999809,0.600000024,32,4.6,0.0,0.0,427.0,0.0,3,"MORNINGSTAR FARMS GRILLERS RECIPE CRUMBLES,FRZ,UNPREP"
9.1,16.3,3.4,132.0,5.199999809,0.400000006,37,2.9,0.0,0.0,395.0,0.0,3,"MORNINGSTAR FARMS GRILLERS VEGAN,FRZ,UNPREP"
