Data.Carbohydrate,Data.Protein,Data.Fat.Total Lipid,Data.Kilocalories,Data.Fiber,Data.Sugar Total,Data.Major Minerals.Calcium,Data.Major Minerals.Iron,Data.Vitamins.Vitamin C,Data.Vitamins.Vitamin E,Data.Major Minerals.Sodium,Data.Cholesterol
0.0006703745829711445,0.023532668881506093,0.8151758793969849,0.8184557782749637,0.0,0.0009160235261114232,0.026086956521739132,0.000625968294705873,0.0,0.147283819729683,0.28368654606704924,0.6022071592627857
0.0006703745829711445,0.023532668881506093,0.8151758793969849,0.8184557782749637,0.0,0.0009160235261114232,0.026086956521739132,0.005007746357646984,0.0,0.147283819729683,0.4073068986066835,0.6134110133886049
0.0,0.007751937984496126,0.9997989949748745,0.9999543399844746,0.0,0.0,0.004347826086956522,0.0,0.0,0.17775633415651396,0.0009850227293994765,0.7170466640524331
0.026144608735874635,0.592469545957918,0.28884422110552765,0.40294963700287617,0.0,0.007633529511487352,0.5739130434782609,0.009702508567941031,0.0,0.015871101263974462,0.6870533537561349,0.21007226485911126
0.031172418108158222,0.6434108527131783,0.29829145728643214,0.4234966439888585,0.0,0.007786199949046508,0.7326086956521739,0.01345831833617627,0.0,0.016505945314533442,0.2758063642318534,0.26329057195675276
0.0050278093722835844,0.5744739756367664,0.27819095477386935,0.38126112962878367,0.0,0.006870176377133909,0.2,0.015649207367646824,0.0,0.015236257213415483,0.3097896483961354,0.2800963531454817
0.005139538469445442,0.5481727574750831,0.24381909547738695,0.34245011643303924,0.0,0.007022847272704836,0.4217391304347826,0.010328476862646905,0.0,0.013331725061738547,0.4146945690771796,0.20166937426474682
0.03418910373152837,0.6971207087486158,0.29346733668341707,0.4292041459294092,0.0,0.0,0.7315217391304348,0.020030985430587935,0.0,0.0,0.3398328416428194,0.26048960842529795
0.014301324436717751,0.6893687707641196,0.33306532663316585,0.4600246564083827,0.0,0.007938870401872725,0.783695652173913,0.02128292201999968,0.0,0.018410477466210374,0.3058495574785374,0.2941011708027558
0.053406508443367855,0.6470099667774087,0.3075376884422111,0.4417606501986206,0.0,0.0,0.6989130434782609,0.006572667094411666,0.0,0.0,0.3447579552898168,0.28849924373984615
0.028714377970597355,0.6578073089700998,0.32271356783919597,0.4497511529153915,0.0,0.007938870401872725,0.7445652173913043,0.023786795198823173,0.0,0.0177756334156514,0.2974768642786419,0.2660915354882076
0.03776443484070781,0.3078626799557032,0.04321608040201005,0.11186703803479281,0.0,0.04076304875163894,0.09021739130434783,0.0021908890314705554,0.0,0.005078752404471828,0.17927413675070472,0.047616380034731884
0.05150711379161628,0.2959579180509413,0.03869346733668342,0.11072553764668268,0.009614922853266884,0.036335602215124524,0.057608695652173914,0.005007746357646984,0.014139985860014108,0.002539376202235914,0.16942390945670996,0.03641252590891262
0.07441157870979705,0.2862679955703212,0.002914572864321608,0.08218802794392942,0.0,0.02824405955891262,0.09347826086956522,0.004694762210294047,0.0,0.0006348440505589785,0.16252875035091363,0.019606744720183717
0.04089284956123982,0.32751937984496127,0.02462311557788945,0.09816903337747125,0.0,0.05603010777461365,0.09891304347826087,0.004694762210294047,0.0,0.002539376202235914,0.16252875035091363,0.02800963531454817
0.03039031442802522,0.34302325581395354,0.010251256281407035,0.08218802794392942,0.0,0.041526400985235905,0.06630434782608696,0.004381778062941111,0.0,0.0006348440505589785,0.19995961406809373,0.011203854125819267
0.045473742544875975,0.1641749723145072,0.3441206030150754,0.3903931327336647,0.0,0.04900726004389704,0.10652173913043478,0.011893397599411586,0.0,0.0412648632863336,0.15809614806861597,0.30810598846002984
